#ZDDP al 2% sobre aceite mineral base.
#doi https://doi.org/10.1007/s11249-018-1070-6
1023.777961889, 0.9688653217
1024.1093620547, 0.9690178016
1024.4407622204, 0.9691702814
1024.7721623861, 0.9693227614
1025.1035625518, 0.9693238899
1025.4349627175, 0.9694763698
1025.7663628832, 0.9696288496
1026.0977630489, 0.9697813296
1026.4291632146, 0.9697824582
1026.7605633803, 0.9699349381
1027.091963546, 0.9700874179
1027.4233637117, 0.9702398979
1027.7547638773, 0.9703923778
1028.0861640431, 0.9705448577
1028.4175642088, 0.9706973375
1028.7489643744, 0.9706984662
1029.0803645402, 0.9708509461
1029.4117647059, 0.971003426
1029.7431648715, 0.9711559059
1030.0745650373, 0.9713083858
1030.405965203, 0.9714608657
1030.7373653687, 0.9714619942
1031.0687655344, 0.9716144741
1031.4001657001, 0.971766954
1031.7315658658, 0.9719194339
1032.0629660315, 0.9720719138
1032.3943661972, 0.9722243937
1032.7257663629, 0.9722255223
1033.0571665286, 0.9723780022
1033.3885666943, 0.9725304821
1033.71996686, 0.972682962
1034.0513670257, 0.9728354419
1034.3827671914, 0.9728365705
1034.7141673571, 0.9729890504
1035.0455675228, 0.9729901789
1035.3769676885, 0.9729913075
1035.7083678542, 0.9731437874
1036.0397680199, 0.9731449158
1036.3711681856, 0.9731460445
1036.7025683513, 0.973147173
1037.033968517, 0.9731483016
1037.3653686827, 0.97314943
1037.6967688484, 0.97330191
1038.0281690141, 0.9733030386
1038.3595691798, 0.9734555185
1038.6909693455, 0.973456647
1039.0223695112, 0.9736091269
1039.3537696769, 0.9737616068
1039.6851698426, 0.9737627354
1040.0165700083, 0.9737638639
1040.347970174, 0.9739163439
1040.6793703397, 0.9739174724
1041.0107705054, 0.973918601
1041.342170671, 0.9739197295
1041.6735708368, 0.9739208581
1042.0049710025, 0.9739219866
1042.3363711682, 0.9739231151
1042.6677713339, 0.9739242437
1042.9991714996, 0.9739253723
1043.3305716653, 0.9739265008
1043.661971831, 0.9739276293
1043.9933719967, 0.9739287579
1044.3247721624, 0.9739298865
1044.6561723281, 0.973931015
1044.9875724938, 0.9739321436
1045.3189726595, 0.9739332721
1045.6503728251, 0.9739344007
1045.9817729909, 0.9739355292
1046.3131731566, 0.9739366578
1046.6445733222, 0.9739377863
1046.975973488, 0.9739389149
1047.3073736537, 0.9739400433
1047.6387738193, 0.973941172
1047.9701739851, 0.9739423005
1048.3015741508, 0.9740947804
1048.6329743165, 0.9740959089
1048.9643744822, 0.9740970376
1049.2957746479, 0.9742495175
1049.6271748136, 0.974250646
1049.9585749793, 0.9742517746
1050.289975145, 0.9744042545
1050.6213753107, 0.974405383
1050.9527754764, 0.9744065116
1051.2841756421, 0.9742562888
1051.6155758078, 0.9742574173
1051.9469759734, 0.9742585459
1052.2783761392, 0.9742596744
1052.6097763049, 0.974260803
1052.9411764705, 0.9742619315
1053.2725766363, 0.9742630601
1053.603976802, 0.9744155399
1053.9353769677, 0.9744166685
1054.2667771334, 0.9745691484
1054.5981772991, 0.974570277
1054.9295774648, 0.9747227568
1055.2609776305, 0.9748752368
1055.2609776305, 0.9750265881
1055.5923777962, 0.975179068
1055.9237779619, 0.975331548
1056.2551781276, 0.9754840278
1056.5865782933, 0.9756365078
1056.917978459, 0.9757889877
1056.917978459, 0.975940339
1057.2493786247, 0.9760928189
1057.5807787904, 0.9762452987
1057.5807787904, 0.9763966501
1057.5807787904, 0.9765480014
1057.5807787904, 0.9766993528
1057.9121789561, 0.9767004814
1058.2435791218, 0.9768529613
1058.5749792875, 0.9770054412
1058.9063794532, 0.9770065698
1059.2377796188, 0.9771590497
1059.5691797846, 0.9773115296
1059.9005799503, 0.9773126581
1060.231980116, 0.9773137867
1060.5633802817, 0.9773149152
1060.8947804474, 0.9774673951
1061.2261806131, 0.9776198751
1061.5575807788, 0.9776210036
1061.8889809445, 0.9776221322
1062.2203811102, 0.9777746121
1062.5517812759, 0.9777757406
1062.8831814416, 0.9779282205
1063.2145816073, 0.9779293491
1063.5459817729, 0.978081829
1063.5459817729, 0.9782331803
1063.8773819387, 0.9783856601
1064.2087821044, 0.9783867888
1064.2087821044, 0.9785381401
1064.54018227, 0.97869062
1064.54018227, 0.9788419714
1064.8715824358, 0.9789944513
1065.2029826015, 0.9791469311
1065.5343827671, 0.9792994111
1065.8657829329, 0.979451891
1066.1971830986, 0.9794530195
1066.5285832643, 0.9796054994
1066.85998343, 0.979606628
1067.1913835957, 0.9796077566
1067.5227837614, 0.9796088851
1067.8541839271, 0.9796100137
1068.1855840928, 0.9794597909
1068.5169842585, 0.9794609194
1068.8483844242, 0.979462048
1069.1797845899, 0.9794631765
1069.5111847556, 0.9794643051
1069.8425849212, 0.9794654336
1070.173985087, 0.9794665621
1070.5053852527, 0.9794676907
1070.8367854183, 0.9794688193
1071.1681855841, 0.9794699478
1071.4995857498, 0.9794710763
1071.8309859155, 0.9794722049
1072.1623860812, 0.9794733335
1072.4937862469, 0.979474462
1072.8251864126, 0.9794755906
1073.1565865783, 0.9794767191
1073.487986744, 0.9794778477
1073.8193869097, 0.9794789762
1074.1507870754, 0.9794801048
1074.4821872411, 0.9794812333
1074.8135874068, 0.9794823619
1075.1449875725, 0.9794834904
1075.4763877382, 0.979484619
1075.8077879039, 0.9794857476
1076.1391880696, 0.9794868761
1076.4705882353, 0.9794880046
1076.801988401, 0.9794891332
1077.1333885666, 0.9796416131
1077.4647887324, 0.9796427417
1077.7961888981, 0.9796438701
1078.1275890638, 0.9797963501
1078.4589892295, 0.9797974787
1078.7903893952, 0.9799499586
1079.1217895609, 0.9799510871
1079.4531897266, 0.9799522157
1079.7845898923, 0.9801046956
1080.115990058, 0.9802571755
1080.4473902237, 0.980258304
1080.7787903894, 0.9802594326
1081.1101905551, 0.9802605611
1081.4415907208, 0.9802616897
1081.7729908865, 0.9804141696
1082.1043910522, 0.9805666495
1082.4357912179, 0.9805677781
1082.7671913836, 0.9805689065
1083.0985915493, 0.9807213865
1083.4299917149, 0.9808738664
1083.7613918807, 0.9810263463
1083.7613918807, 0.9811776977
1083.7613918807, 0.981329049
1084.0927920464, 0.9814815288
1084.4241922121, 0.9816340088
1084.7555923778, 0.9817864887
1085.0869925435, 0.9819389686
1085.0869925435, 0.98209032
1085.4183927092, 0.9822427998
1085.4183927092, 0.9823941511
1085.7497928749, 0.9823952798
1085.7497928749, 0.9825466311
1086.0811930406, 0.982699111
1086.4125932063, 0.9828515909
1086.743993372, 0.9830040707
1087.0753935377, 0.9831565508
1087.4067937034, 0.9831576793
1087.738193869, 0.9833101592
1088.0695940348, 0.983462639
1088.4009942005, 0.9834637677
1088.7323943661, 0.9834648962
1088.7323943661, 0.9836162476
1089.0637945319, 0.9836173761
1089.3951946976, 0.9837698559
1089.7265948633, 0.9837709846
1090.057995029, 0.9839234645
1090.3893951947, 0.983924593
1090.7207953604, 0.9840770729
1091.0521955261, 0.9840782015
1091.3835956918, 0.9842306814
1091.7149958575, 0.9842318099
1092.0463960232, 0.9843842898
1092.3777961889, 0.9843854184
1092.7091963546, 0.9845378983
1093.0405965203, 0.9846903782
1093.371996686, 0.9848428581
1093.7033968517, 0.984995338
1094.0347970174, 0.9851478179
1094.3661971831, 0.9853002977
1094.6975973488, 0.9854527777
1095.0289975145, 0.9856052576
1095.3603976802, 0.9857577375
1095.6917978459, 0.9859102173
1096.0231980116, 0.9860626973
1096.3545981773, 0.9862151772
1096.685998343, 0.9863676571
1097.0173985087, 0.9863687856
1097.3487986744, 0.9863699142
